date,Data da coleta,interval,NDVI_median,NDCI_median,B1_median,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8_median,B8A_median,B9_median,B11_median,B12_median,Resultado
2019-09-30,2019-09-30,58,-0.4956331877729257,-0.0363901018922852,0.0387,0.0497,0.0666,0.0711,0.0659,0.0298,0.0297,0.0241,0.0179,0.0074,0.0075,0.0063,0
2019-11-06,2019-11-04,65,-0.3513189448441247,0.0078260869565217,0.035,0.0497,0.0801,0.1155,0.1181,0.0646,0.0652,0.0558,0.0392,0.0125,0.0091,0.0081,0
2019-11-19,2019-11-18,68,-0.1599271402550091,-0.0144741074300418,0.0989,0.1258,0.1447,0.1533,0.1499,0.1111,0.1106,0.1122,0.0986,0.0828,0.0973,0.0862,0
2019-11-21,2019-11-18,68,-0.5007342143906021,-0.0213178294573643,0.0308,0.0318,0.0465,0.0506,0.0483,0.0206,0.0206,0.0168,0.0125,0.0095,0.0061,0.0059,0
2019-12-04,2019-12-02,71,-0.1405013192612137,-0.0084131128517551,0.106,0.1455,0.1707,0.1685,0.1651,0.1229,0.1164,0.1277,0.1059,0.0719,0.1024,0.0845,0
2019-12-06,2019-12-02,71,-0.6506024096385542,-0.0769230769230769,0.0281,0.0412,0.062,0.055,0.0473,0.0135,0.0157,0.0116,0.0073,0.0039,0.0066,0.0062,0
2019-12-19,2019-12-20,74,-0.1504571903574397,-0.0131736526946108,0.1029,0.1319,0.1513,0.1426,0.1371,0.1054,0.1041,0.1048,0.0952,0.0813,0.0936,0.0831,0
2020-01-10,2020-01-06,78,-0.7142857142857144,0.0268741159830268,0.0247,0.0296,0.052,0.0357,0.0376,0.0092,0.0096,0.0059,0.004,0.0034,0.0047,0.0054,1404
2020-01-23,2020-01-21,81,-0.2253465346534653,-0.0235457063711911,0.1194,0.1393,0.1636,0.1533,0.1466,0.1008,0.1001,0.0964,0.0897,0.0807,0.0835,0.0722,150
2020-02-27,2020-02-26,88,-0.4682080924855492,-0.0627615062761505,0.0239,0.0378,0.0561,0.0391,0.0346,0.0152,0.0167,0.0138,0.0123,0.0073,0.0099,0.0086,360
2020-02-29,2020-02-26,88,-0.6030927835051547,-0.0360655737704918,0.0205,0.0253,0.044,0.0315,0.0291,0.0091,0.0094,0.0078,0.0057,0.0003,0.0036,0.004,360
2020-03-20,2020-03-16,92,-0.4710743801652893,-0.0838445807770961,0.0516,0.0383,0.0415,0.0285,0.0254,0.0132,0.0133,0.0108,0.009,0.0082,0.0067,0.0048,40
2020-05-27,2020-05-26,106,-0.7246653919694074,-0.1248454882571075,0.0167,0.0355,0.0571,0.0453,0.0353,0.009,0.0095,0.0072,0.0047,0.0001,0.003,0.003,1897
2020-05-29,2020-05-26,106,-0.671077504725898,-0.1206896551724137,0.0264,0.0345,0.0573,0.0451,0.0355,0.0101,0.0106,0.0089,0.0063,0.0001,0.0029,0.003,1897
2020-06-21,2020-06-23,111,-0.6145833333333333,-0.0740072202166064,0.0192,0.0336,0.0588,0.0595,0.0511,0.0181,0.0185,0.0139,0.0106,0.0003,0.0068,0.0065,556
2020-06-23,2020-06-23,111,-0.6454545454545454,-0.0589390962671905,0.0199,0.0352,0.0527,0.0546,0.0485,0.015,0.0169,0.0116,0.0083,0.0001,0.0041,0.0037,556
2020-08-05,2020-08-06,120,-0.522697795071336,-0.0417036379769299,0.0208,0.0345,0.0503,0.0587,0.0536,0.0232,0.0232,0.0184,0.0132,0.0041,0.0059,0.0046,364
2020-09-24,2020-09-24,130,-0.5874673629242819,-0.030859049207673,0.0223,0.0358,0.0528,0.0622,0.0582,0.0217,0.0218,0.016,0.0099,0.0001,0.0046,0.0048,0
2020-10-06,2020-10-06,132,-0.3328738800827016,-0.0128799587841318,0.0581,0.0592,0.0846,0.0963,0.0939,0.058,0.0609,0.0489,0.0511,0.0518,0.0301,0.0294,216
2020-12-10,2020-12-09,145,-0.4343707713125845,0.0190839694656488,0.0336,0.0472,0.066,0.0523,0.0545,0.023,0.0239,0.0207,0.0164,0.0116,0.0137,0.0122,1486
2020-12-23,2020-12-23,148,-0.0701660417782538,0.0182193193537297,0.0917,0.1255,0.1425,0.1296,0.1337,0.1047,0.1059,0.1125,0.0938,0.0747,0.094,0.0814,25659
2020-12-28,2020-12-30,149,-0.2291666666666666,-0.0134275618374558,0.0509,0.0443,0.046,0.0372,0.0356,0.024,0.0244,0.0224,0.0207,0.0252,0.0207,0.0168,1766
2020-12-30,2020-12-30,149,-0.4601449275362319,0.0389016018306636,0.0288,0.0394,0.0551,0.0413,0.0448,0.0182,0.0201,0.0154,0.0125,0.0066,0.0098,0.0083,1766
2021-02-26,2021-02-25,161,-0.491358024691358,-0.0394904458598725,0.0282,0.0404,0.065,0.0624,0.057,0.0237,0.0236,0.0212,0.0154,0.0088,0.0123,0.011,612
2021-03-08,2021-03-10,163,-0.4240422721268164,-0.0244821092278719,0.042,0.0476,0.066,0.0534,0.0509,0.025,0.0245,0.0217,0.0179,0.0136,0.0128,0.0109,10387
2021-03-10,2021-03-10,163,-0.5178316690442225,-0.0286259541984733,0.0378,0.0476,0.0638,0.0534,0.0506,0.0194,0.0218,0.017,0.0137,0.0115,0.0106,0.0104,10387
2021-04-14,2021-04-12,170,-0.5906642728904847,-0.0906862745098039,0.025,0.0314,0.0524,0.0442,0.0368,0.0133,0.0144,0.0114,0.0095,0.0055,0.007,0.0066,0
2021-04-14,2021-04-14,170,-0.5906642728904847,-0.0906862745098039,0.025,0.0314,0.0524,0.0442,0.0368,0.0133,0.0144,0.0114,0.0095,0.0055,0.007,0.0066,2228
